MTREV,CDSEXE,NBENF,CDSITFAM,CDCATCL,CDTMT,RANGAGEAD,RANGAGEDEM,RANGADH,CDMOTDEM_DA,CDMOTDEM_DC,CDMOTDEM_DV,CDMOTDEM_RA,DEMISSIONNAIRE
-0.0091,3,0,5,1.0,0,5.0,8.0,4.0,0.0,0.0,1.0,0.0,1
-0.1333,2,0,3,1.0,0,6.0,9.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,8.0,11.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,8.0,11.0,4.0,0.0,0.0,1.0,0.0,1
0.0271,3,0,8,1.0,0,8.0,11.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,6.0,4.0,0.0,0.0,0.0,1.0,1
0.0129,2,0,1,1.0,0,7.0,10.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,7.0,10.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,9.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,7.0,4.0,0.0,0.0,1.0,0.0,1
-0.0091,3,1,5,1.0,0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,4.0,8.0,5.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,8.0,11.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,5.0,9.0,4.0,0.0,0.0,1.0,0.0,1
0.0139,3,0,2,1.0,0,4.0,7.0,4.0,1.0,0.0,0.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,6.0,4.0,0.0,0.0,1.0,0.0,1
-0.2065,2,0,3,1.0,0,7.0,11.0,5.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,2.0,6.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,5.0,9.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,6.0,3.0,0.0,0.0,0.0,1.0,1
0.0129,2,0,1,1.0,0,5.0,9.0,4.0,0.0,0.0,1.0,0.0,1
-0.0098,2,0,7,1.0,0,3.0,7.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,6.0,10.0,4.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,7.0,11.0,5.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,4.0,8.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,8.0,11.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,7.0,11.0,4.0,0.0,0.0,1.0,0.0,1
0.0501,3,0,5,1.0,0,6.0,10.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,8.0,11.0,4.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,1
-0.0091,3,0,5,1.0,0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,4.0,7.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,6.0,9.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,7.0,4.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1
0.0246,3,2,5,1.0,0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,7.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,8.0,11.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,8.0,11.0,3.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,7.0,4.0,1.0,0.0,0.0,0.0,1
0.0129,3,1,1,1.0,0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,7.0,4.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,8.0,4.0,0.0,0.0,1.0,0.0,1
-0.0885,3,0,3,1.0,0,7.0,10.0,4.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,5.0,9.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,7.0,11.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,6.0,3.0,0.0,0.0,1.0,0.0,1
-0.0696,3,0,4,1.0,0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,6.0,3.0,1.0,0.0,0.0,0.0,1
0.0293,3,0,3,1.0,0,7.0,10.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,6.0,3.0,0.0,0.0,0.0,1.0,1
0.0129,2,0,1,1.0,0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,8.0,4.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,3.0,6.0,4.0,0.0,0.0,1.0,0.0,1
-0.0091,3,0,5,1.0,0,2.0,6.0,5.0,1.0,0.0,0.0,0.0,1
-0.0098,2,0,7,1.0,0,6.0,10.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,6.0,9.0,4.0,0.0,0.0,1.0,0.0,1
0.0312,2,0,9,1.0,0,7.0,11.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,7.0,3.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,7.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,5.0,8.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,8.0,11.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,5.0,9.0,5.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,4.0,7.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,8.0,11.0,3.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,0.0,0,4.0,7.0,4.0,1.0,0.0,0.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,4.0,7.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,5.0,3.0,1.0,0.0,0.0,0.0,1
-0.0696,3,0,4,1.0,0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,8.0,11.0,3.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,5.0,8.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,1
-0.0797,3,0,6,1.0,0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,6.0,10.0,4.0,0.0,0.0,1.0,0.0,1
-0.0091,2,0,5,1.0,0,5.0,9.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,6.0,10.0,4.0,0.0,0.0,0.0,1.0,1
0.0129,3,0,1,1.0,0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,7.0,10.0,4.0,0.0,0.0,1.0,0.0,1
0.0293,2,2,3,1.0,0,2.0,6.0,5.0,0.0,0.0,1.0,0.0,1
-0.0091,3,0,5,1.0,0,4.0,8.0,4.0,1.0,0.0,0.0,0.0,1
0.0129,2,0,1,1.0,0,7.0,9.0,3.0,0.0,0.0,1.0,0.0,1
-0.0091,3,0,5,1.0,0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,1
-0.0091,3,0,5,1.0,0,6.0,9.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,7.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,6.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,8.0,11.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,7.0,10.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,3.0,7.0,5.0,1.0,0.0,0.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,1
0.0271,3,0,8,1.0,0,6.0,9.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,2,1.0,5.0,4.0,0.0,0.0,1.0,0.0,1
-0.0874,2,2,3,1.0,2,1.0,5.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,1
0.0139,3,0,2,1.0,0,4.0,8.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,5.0,9.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,8.0,4.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,2.0,6.0,5.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,3.0,7.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,7.0,4.0,0.0,0.0,0.0,1.0,1
0.0271,3,0,8,1.0,0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,6.0,4.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,6.0,10.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,2,1.0,4.0,4.0,0.0,0.0,1.0,0.0,1
1.7515,2,0,3,1.0,0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,7.0,10.0,3.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,1
-0.0737,3,1,3,1.0,0,3.0,7.0,4.0,0.0,0.0,1.0,0.0,1
-0.0091,2,0,5,1.0,0,2.0,6.0,5.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,2,2.0,5.0,4.0,1.0,0.0,0.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,6.0,9.0,4.0,0.0,0.0,1.0,0.0,1
-0.0696,2,0,4,1.0,0,3.0,7.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,8.0,11.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,6.0,4.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,7.0,5.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,5.0,8.0,4.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,1
-0.0626,2,0,5,1.0,0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,1
-0.0091,3,0,5,1.0,0,5.0,8.0,4.0,1.0,0.0,0.0,0.0,1
0.0129,2,0,1,1.0,0,8.0,11.0,4.0,0.0,0.0,1.0,0.0,1
0.0271,3,0,8,1.0,0,8.0,11.0,4.0,0.0,0.0,1.0,0.0,1
-0.0266,3,0,1,1.0,0,5.0,7.0,3.0,0.0,0.0,1.0,0.0,1
-0.0615,3,1,3,1.0,0,4.0,7.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,8.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,9.0,5.0,0.0,0.0,1.0,0.0,1
-0.0696,3,0,4,1.0,0,3.0,6.0,4.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,4.0,8.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,8.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,6.0,3.0,0.0,0.0,1.0,0.0,1
-0.0091,3,0,5,1.0,0,5.0,9.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,9.0,4.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,3.0,7.0,5.0,0.0,0.0,1.0,0.0,1
0.0293,2,2,3,1.0,0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,1
-0.0019,2,0,3,1.0,0,3.0,7.0,5.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,1
-0.1284,3,0,4,1.0,0,7.0,11.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,6.0,9.0,3.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,7.0,10.0,4.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,7.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,6.0,4.0,1.0,0.0,0.0,0.0,1
-0.205,3,0,10,1.0,0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,2.0,6.0,5.0,1.0,0.0,0.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,7.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,9.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,5.0,3.0,0.0,0.0,0.0,1.0,1
0.0129,3,0,1,1.0,0,7.0,10.0,3.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,7.0,11.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,7.0,11.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,8.0,11.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,7.0,4.0,0.0,0.0,1.0,0.0,1
-0.0091,2,0,5,1.0,0,3.0,7.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,7.0,10.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,8.0,3.0,1.0,0.0,0.0,0.0,1
0.0129,2,0,1,1.0,0,2.0,6.0,4.0,1.0,0.0,0.0,0.0,1
0.0293,3,3,3,1.0,0,1.0,4.0,5.0,0.0,0.0,1.0,0.0,1
-0.1448,3,2,3,1.0,2,2.0,6.0,5.0,0.0,0.0,1.0,0.0,1
-0.0797,4,0,6,1.0,0,2.0,5.0,4.0,1.0,0.0,0.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,2.0,6.0,5.0,1.0,0.0,0.0,0.0,1
-0.0091,3,1,5,1.0,0,3.0,7.0,5.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,6.0,10.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,6.0,3.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,8.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,5.0,4.0,0.0,0.0,0.0,1.0,1
0.0129,2,0,1,1.0,0,3.0,7.0,4.0,1.0,0.0,0.0,0.0,1
0.0129,2,0,1,1.0,0,5.0,8.0,3.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,6.0,9.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,7.0,3.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,7.0,11.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,1
-0.0091,3,0,5,1.0,0,7.0,11.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,8.0,4.0,0.0,0.0,1.0,0.0,1
-0.0091,3,0,5,1.0,0,4.0,8.0,4.0,1.0,0.0,0.0,0.0,1
0.0129,3,0,1,1.0,0,6.0,9.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,5.0,8.0,3.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,8.0,11.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,5.0,9.0,4.0,0.0,0.0,1.0,0.0,1
-0.0696,3,0,4,1.0,0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,7.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,7.0,4.0,1.0,0.0,0.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,8.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,2.0,6.0,5.0,0.0,0.0,1.0,0.0,1
-0.1742,3,2,3,1.0,0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,5.0,9.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,6.0,10.0,4.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,8.0,3.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,8.0,11.0,3.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,5.0,9.0,4.0,0.0,0.0,1.0,0.0,1
0.0293,3,2,3,1.0,0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,5.0,9.0,4.0,1.0,0.0,0.0,0.0,1
0.0129,2,0,1,1.0,0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,6.0,9.0,4.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,2,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1
0.0293,3,0,3,1.0,0,1.0,5.0,4.0,1.0,0.0,0.0,0.0,1
0.0271,3,0,8,1.0,0,6.0,9.0,4.0,0.0,0.0,1.0,0.0,1
-0.0725,3,3,3,1.0,0,3.0,7.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,1
-0.0696,3,0,4,1.0,0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,6.0,9.0,4.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,8.0,11.0,3.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,6.0,9.0,4.0,0.0,0.0,0.0,1.0,1
0.0129,3,0,1,1.0,0,4.0,7.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,2,5.0,7.0,3.0,0.0,0.0,1.0,0.0,1
0.0293,3,1,3,1.0,0,5.0,8.0,3.0,1.0,0.0,0.0,0.0,1
0.0129,3,0,1,1.0,0,6.0,9.0,4.0,0.0,0.0,1.0,0.0,1
-0.1348,3,2,1,1.0,0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,7.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,8.0,4.0,1.0,0.0,0.0,0.0,1
0.0293,3,0,3,1.0,0,3.0,7.0,4.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,7.0,11.0,4.0,0.0,0.0,1.0,0.0,1
-0.0797,3,0,6,1.0,0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,8.0,11.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,9.0,4.0,0.0,0.0,1.0,0.0,1
-0.0091,3,0,5,1.0,0,7.0,10.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,1
0.0271,3,0,8,1.0,0,7.0,11.0,5.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,6.0,10.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,8.0,11.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,8.0,5.0,1.0,0.0,0.0,0.0,1
0.0129,3,0,1,1.0,0,7.0,10.0,4.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,3.0,5.0,3.0,0.0,0.0,1.0,0.0,1
0.0293,2,2,3,1.0,0,4.0,8.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,6.0,9.0,3.0,1.0,0.0,0.0,0.0,1
0.0129,3,0,1,1.0,0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,7.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,3.0,6.0,4.0,0.0,0.0,0.0,1.0,1
0.0293,2,0,3,1.0,0,3.0,6.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,0.0,0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,2.0,6.0,4.0,1.0,0.0,0.0,0.0,1
0.0129,2,0,1,1.0,0,5.0,9.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,2.0,6.0,4.0,0.0,0.0,0.0,1.0,1
0.0271,3,0,8,1.0,0,6.0,9.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,2,1,1.0,0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,5.0,8.0,3.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,3.0,6.0,4.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,9.0,4.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,0.0,2,5.0,9.0,4.0,1.0,0.0,0.0,0.0,1
0.0129,3,0,1,1.0,0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,7.0,10.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,7.0,10.0,3.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,6.0,10.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,6.0,9.0,3.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,7.0,11.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,6.0,9.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,9.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,1
