CDSEXE,MTREV,NBENF,CDSITFAM,CDTMT,CDMOTDEM,CDCATCL,RANGAGEAD,RANGAGEDEM,ADH,RANGADH
2,0,0,M,0,DV,21,3.0,9.0,29,6.0
2,0,0,M,0,DV,21,4.0,,29,6.0
2,0,0,A,0,DV,21,3.0,8.0,27,6.0
2,0,0,A,0,DV,21,5.0,,24,5.0
3,0,0,A,0,DV,21,3.0,7.0,24,5.0
2,0,0,M,0,DV,21,3.0,9.0,29,6.0
3,0,0,U,0,DV,21,2.0,7.0,27,6.0
3,0,0,A,0,DV,21,4.0,9.0,24,5.0
2,0,0,M,2,DV,21,1.0,6.0,28,6.0
3,0,0,S,0,DV,21,3.0,8.0,24,5.0
2,0,0,A,0,DV,21,4.0,9.0,28,6.0
2,0,0,M,0,DV,21,4.0,9.0,25,6.0
3,0,0,S,0,DV,21,2.0,7.0,26,6.0
2,0,0,A,0,DV,21,2.0,7.0,24,5.0
3,0,0,A,0,DV,21,3.0,9.0,26,6.0
2,0,0,A,2,DV,21,1.0,6.0,22,5.0
3,0,0,A,0,DV,21,2.0,6.0,21,5.0
2,0,0,M,0,DV,21,5.0,9.0,23,5.0
2,0,0,A,0,DV,21,1.0,5.0,22,5.0
3,0,0,A,0,DV,21,6.0,,24,5.0
3,0,0,A,0,DV,21,3.0,8.0,23,5.0
2,0,0,A,0,DV,21,5.0,9.0,21,5.0
3,0,0,M,0,DV,21,3.0,7.0,24,5.0
3,0,0,A,0,DV,21,4.0,9.0,22,5.0
3,0,0,D,0,DA,21,2.0,8.0,27,6.0
3,0,0,A,0,DV,21,2.0,7.0,27,6.0
2,0,0,A,0,DV,21,2.0,7.0,24,5.0
3,0,0,M,0,DV,21,3.0,8.0,24,5.0
2,0,0,A,0,DV,21,5.0,9.0,21,5.0
2,0,0,M,0,DV,21,7.0,,23,5.0
3,0,0,A,0,DV,21,3.0,8.0,24,5.0
3,0,0,A,0,DV,21,5.0,,21,5.0
2,3811,0,U,0,DV,21,5.0,,24,5.0
3,0,0,A,0,DV,21,4.0,9.0,23,5.0
3,0,0,A,0,DV,21,6.0,,22,5.0
2,0,0,A,0,DV,21,3.0,8.0,22,5.0
2,0,0,S,0,DV,21,3.0,8.0,26,6.0
2,0,0,A,0,DV,21,3.0,8.0,25,6.0
2,0,0,A,0,DV,21,7.0,,23,5.0
3,0,0,A,0,DV,21,3.0,7.0,22,5.0
3,0,0,M,0,DV,21,1.0,6.0,25,6.0
2,0,0,A,0,DV,21,6.0,,22,5.0
2,0,0,A,0,RA,21,1.0,5.0,19,4.0
3,0,0,V,0,DV,21,6.0,,25,6.0
3,0,0,A,0,DV,21,3.0,8.0,23,5.0
3,6900,2,M,2,DV,21,3.0,8.0,24,5.0
3,2286,0,A,0,DV,21,4.0,8.0,21,5.0
2,0,0,M,0,DV,21,4.0,9.0,25,6.0
2,0,0,A,0,DV,21,4.0,9.0,22,5.0
3,0,0,C,0,DV,21,5.0,9.0,24,5.0
3,0,0,V,0,RA,21,5.0,9.0,22,5.0
2,0,0,M,0,DV,21,4.0,8.0,21,5.0
2,0,0,M,0,DV,21,4.0,9.0,25,6.0
2,3100,0,S,0,DV,21,4.0,9.0,24,5.0
3,0,0,A,0,DV,21,5.0,9.0,21,5.0
3,0,0,M,0,DV,21,6.0,,21,5.0
3,0,0,A,0,DV,21,1.0,6.0,21,5.0
2,0,0,M,0,DV,21,2.0,7.0,25,6.0
2,7388,2,M,0,DV,21,3.0,8.0,24,5.0
2,0,0,A,0,DV,21,2.0,6.0,20,5.0
3,0,0,A,0,DV,21,8.0,,23,5.0
4,0,0,C,0,RA,21,2.0,7.0,24,5.0
3,1697,2,M,0,DV,21,1.0,6.0,23,5.0
2,3573,0,M,0,DV,21,5.0,,24,5.0
3,0,0,A,0,DV,21,5.0,9.0,21,5.0
3,3264,0,B,0,DV,21,5.0,,24,5.0
2,0,0,A,0,DV,21,2.0,6.0,17,4.0
2,0,0,A,0,DV,21,1.0,4.0,18,4.0
3,0,0,D,0,DV,21,4.0,8.0,23,5.0
3,0,0,A,0,DV,21,2.0,6.0,19,4.0
3,0,0,A,0,DV,21,7.0,,17,4.0
2,0,0,A,0,DV,21,4.0,8.0,20,5.0
2,0,0,A,0,DV,21,5.0,9.0,20,5.0
2,2964,2,G,0,DV,21,3.0,8.0,24,5.0
2,0,0,A,0,DV,21,3.0,7.0,20,5.0
3,0,0,A,2,DV,21,5.0,8.0,18,4.0
3,0,0,M,6,DV,21,4.0,8.0,23,5.0
3,0,0,M,0,DV,21,2.0,5.0,19,4.0
3,0,0,A,0,DV,21,2.0,5.0,17,4.0
2,0,0,A,0,DV,10,1.0,6.0,22,5.0
2,0,0,D,0,DV,21,8.0,,23,5.0
4,0,0,C,0,RA,21,3.0,7.0,20,5.0
3,0,0,M,0,DV,21,4.0,8.0,23,5.0
2,0,0,A,0,DV,21,2.0,6.0,20,5.0
3,0,0,A,0,DV,21,7.0,,20,5.0
3,0,0,A,0,DV,21,3.0,8.0,21,5.0
3,0,0,A,0,DV,21,3.0,6.0,17,4.0
2,0,0,A,2,DV,21,2.0,5.0,16,4.0
3,2300,1,D,0,DV,21,2.0,6.0,22,5.0
3,0,0,D,0,DV,21,7.0,,21,5.0
2,0,0,A,0,DV,21,3.0,6.0,17,4.0
3,0,0,A,0,DV,21,5.0,,33,7.0
3,0,0,A,0,DV,21,2.0,8.0,29,6.0
2,0,0,A,0,DV,21,3.0,8.0,26,6.0
2,0,0,A,0,DV,21,4.0,8.0,24,5.0
2,0,0,A,0,DV,21,8.0,,23,5.0
3,2482,2,M,0,DV,21,4.0,9.0,24,5.0
2,0,0,A,0,DV,21,5.0,9.0,21,5.0
2,0,1,M,0,DV,21,3.0,8.0,21,5.0
2,0,0,A,0,DV,21,5.0,9.0,21,5.0
2,0,0,A,0,DV,21,6.0,,21,5.0
2,3797,1,M,0,DV,21,4.0,9.0,25,6.0
3,0,0,M,0,DV,21,5.0,9.0,21,5.0
3,0,0,A,0,DV,21,5.0,8.0,19,4.0
2,0,0,S,0,RA,21,4.0,9.0,23,5.0
2,0,0,A,0,DV,21,5.0,9.0,20,5.0
3,0,0,A,0,DV,21,4.0,8.0,20,5.0
2,0,0,M,0,DV,21,7.0,,33,7.0
2,0,0,A,0,DV,21,4.0,,30,7.0
3,0,0,A,0,DV,21,6.0,,31,7.0
2,0,0,A,0,DV,21,3.0,,31,7.0
3,0,0,A,0,DV,21,4.0,,30,7.0
3,0,0,A,0,DV,21,4.0,,31,7.0
2,0,0,A,0,DV,21,5.0,,31,7.0
2,0,0,A,0,DV,21,5.0,,26,6.0
2,0,0,A,0,DV,21,3.0,9.0,32,7.0
2,0,0,M,0,DV,21,3.0,9.0,32,7.0
2,0,0,A,0,DV,21,4.0,,28,6.0
4,0,0,C,0,DV,21,3.0,9.0,30,7.0
3,0,0,A,0,DV,21,3.0,8.0,27,6.0
2,0,0,A,0,DV,21,2.0,8.0,32,7.0
3,0,0,A,0,DV,21,2.0,8.0,32,7.0
3,0,0,A,0,DV,21,3.0,8.0,26,6.0
3,0,0,A,0,DV,21,7.0,,30,7.0
2,0,0,A,0,DV,21,3.0,8.0,25,6.0
3,0,0,A,0,DV,21,6.0,,29,6.0
3,0,0,A,0,DV,21,7.0,,29,6.0
2,0,0,A,0,DV,21,6.0,,23,5.0
3,0,0,A,0,DV,21,5.0,,23,5.0
2,0,0,A,2,DV,21,4.0,8.0,24,5.0
2,0,0,A,0,DV,21,5.0,,25,6.0
2,0,0,A,0,DV,21,5.0,,26,6.0
2,0,0,A,0,DV,21,6.0,,21,5.0
3,0,0,A,0,DV,21,7.0,,21,5.0
3,0,0,A,0,DV,21,4.0,9.0,28,6.0
2,3078,0,M,0,DV,21,5.0,,28,6.0
3,0,0,A,0,DV,21,4.0,9.0,26,6.0
2,0,0,A,0,DV,21,3.0,8.0,26,6.0
2,0,0,A,0,DV,21,6.0,,23,5.0
2,0,0,M,0,DV,21,3.0,8.0,27,6.0
2,0,0,A,0,DV,21,4.0,9.0,21,5.0
2,0,0,M,0,DV,21,7.0,,22,5.0
3,0,2,D,0,DV,21,2.0,8.0,27,6.0
3,1721,0,D,0,DV,21,5.0,,26,6.0
3,0,0,M,0,DV,21,6.0,,26,6.0
2,0,0,M,0,DV,21,6.0,,26,6.0
2,0,0,A,2,DV,21,3.0,7.0,23,5.0
3,0,0,A,0,DV,21,1.0,6.0,22,5.0
3,0,0,A,0,DV,21,8.0,,26,6.0
3,0,0,M,0,DV,21,6.0,,27,6.0
3,0,0,A,0,DV,21,6.0,,22,5.0
4,0,0,C,0,DV,21,7.0,,21,5.0
4,0,0,C,0,DV,21,2.0,7.0,23,5.0
2,0,0,A,0,DV,21,2.0,7.0,25,6.0
2,0,0,A,0,DV,21,4.0,8.0,19,4.0
2,0,0,M,0,DV,21,7.0,,26,6.0
2,0,0,A,2,DV,21,7.0,,24,5.0
3,0,0,M,0,DV,21,6.0,,25,6.0
2,0,0,M,0,DV,21,8.0,,21,5.0
3,0,0,A,0,DV,21,7.0,,20,5.0
3,0,1,M,0,DV,21,2.0,7.0,22,5.0
2,0,0,A,0,DV,21,3.0,7.0,21,5.0
3,0,0,A,0,DV,21,7.0,,20,5.0
3,0,0,A,2,DV,21,4.0,9.0,23,5.0
2,0,0,A,2,DV,21,4.0,9.0,23,5.0
4,0,0,C,0,DV,21,4.0,9.0,22,5.0
2,2286,0,M,0,DV,21,3.0,8.0,24,5.0
2,0,0,A,2,DV,21,8.0,,22,5.0
2,0,0,A,2,DV,21,3.0,8.0,23,5.0
3,0,0,M,2,DV,21,3.0,8.0,24,5.0
3,0,0,A,0,DV,21,3.0,8.0,23,5.0
3,0,0,A,0,DV,21,7.0,,20,5.0
4,0,0,C,0,DV,21,5.0,9.0,21,5.0
4,0,0,C,0,DV,21,2.0,6.0,20,5.0
3,0,0,M,0,DV,21,4.0,8.0,22,5.0
2,0,0,A,0,DV,21,2.0,6.0,20,5.0
3,0,0,M,0,DV,21,5.0,9.0,22,5.0
3,0,0,A,0,DV,21,5.0,9.0,21,5.0
3,0,0,A,0,DV,21,2.0,6.0,21,5.0
2,0,0,A,0,DV,21,3.0,7.0,18,4.0
3,0,0,A,0,DV,21,4.0,7.0,16,4.0
2,0,0,M,2,DV,21,2.0,7.0,23,5.0
2,0,0,A,0,DV,21,6.0,,20,5.0
3,0,0,A,0,RA,21,6.0,9.0,15,4.0
2,0,0,A,0,DV,21,5.0,,30,7.0
3,0,0,A,0,DV,21,3.0,,32,7.0
2,0,0,A,0,DV,21,3.0,9.0,32,7.0
3,0,0,A,0,DV,21,2.0,7.0,29,6.0
2,0,0,A,0,DV,21,7.0,,25,6.0
3,0,0,D,0,DV,21,3.0,8.0,26,6.0
3,0,0,M,0,DV,21,6.0,,29,6.0
3,0,0,M,0,DV,21,6.0,,26,6.0
3,0,0,A,0,DV,21,5.0,,27,6.0
4,0,0,C,0,DV,21,3.0,8.0,26,6.0
3,0,0,M,0,DA,21,1.0,7.0,29,6.0
3,0,0,A,0,DV,21,4.0,9.0,24,5.0
2,0,0,C,0,DV,21,2.0,7.0,28,6.0
2,0,0,A,0,DV,21,4.0,9.0,26,6.0
4,0,0,C,0,DV,21,3.0,8.0,27,6.0
3,0,0,A,0,DV,21,4.0,9.0,24,5.0
2,0,0,A,0,DV,21,7.0,,25,6.0
2,2705,0,U,0,DV,21,2.0,7.0,27,6.0
2,0,0,A,0,DV,21,2.0,6.0,22,5.0
2,0,0,A,0,DV,21,4.0,9.0,25,6.0
3,0,0,A,0,DV,21,2.0,7.0,26,6.0
3,0,0,A,0,DV,21,7.0,,22,5.0
2,0,0,A,0,DV,21,8.0,,22,5.0
3,0,0,A,0,DV,21,5.0,,23,5.0
3,0,0,A,0,DV,21,3.0,8.0,22,5.0
2,0,0,A,0,DV,21,5.0,,26,6.0
2,0,0,A,0,DV,21,7.0,,22,5.0
2,0,0,C,0,DV,21,4.0,9.0,28,6.0
3,0,0,A,0,DV,21,3.0,7.0,21,5.0
3,0,0,M,0,DA,21,3.0,7.0,23,5.0
4,0,0,C,0,DV,21,3.0,8.0,23,5.0
2,0,0,A,0,DV,21,2.0,6.0,23,5.0
2,0,0,A,0,DV,21,4.0,8.0,23,5.0
2,0,0,A,0,DV,21,3.0,8.0,22,5.0
3,0,0,A,0,DV,21,5.0,9.0,21,5.0
2,0,0,A,0,DV,21,6.0,,26,6.0
2,0,0,A,0,DV,21,4.0,,28,6.0
2,0,0,A,0,DV,21,5.0,,24,5.0
3,0,0,A,0,DV,21,6.0,,23,5.0
2,0,0,A,0,DV,21,7.0,,22,5.0
2,0,0,A,0,DV,21,2.0,6.0,23,5.0
3,0,0,A,0,DV,21,5.0,,23,5.0
3,0,0,A,0,DV,21,6.0,,24,5.0
3,0,0,A,0,DV,21,8.0,,24,5.0
2,0,0,A,0,DV,21,8.0,,24,5.0
2,0,0,M,0,DV,21,4.0,,27,6.0
2,0,0,A,0,DV,21,7.0,,25,6.0
3,0,0,A,0,DV,21,1.0,6.0,22,5.0
2,0,0,A,0,DV,21,7.0,,24,5.0
2,0,0,A,0,DV,21,2.0,6.0,22,5.0
3,0,0,A,0,DV,21,3.0,8.0,27,6.0
3,0,0,D,2,RA,21,1.0,6.0,21,5.0
3,0,0,A,0,DV,21,2.0,6.0,23,5.0
3,0,0,A,0,DV,21,5.0,,23,5.0
2,0,0,A,0,DV,21,2.0,6.0,21,5.0
3,0,0,M,0,DV,21,4.0,9.0,22,5.0
2,0,0,M,0,DV,21,4.0,8.0,20,5.0
2,0,0,A,0,DV,21,4.0,8.0,21,5.0
3,0,0,A,0,DV,21,6.0,,21,5.0
2,0,0,A,0,DV,21,3.0,8.0,24,5.0
3,0,0,A,2,DV,21,2.0,7.0,24,5.0
2,0,0,A,0,DV,21,6.0,,24,5.0
3,0,0,A,0,DV,21,1.0,6.0,22,5.0
2,0,0,A,0,DV,21,6.0,,21,5.0
4,0,0,C,0,DV,21,4.0,9.0,26,6.0
4,0,0,C,0,DV,21,3.0,8.0,26,6.0
3,0,0,A,0,RA,21,4.0,8.0,19,4.0
3,0,0,A,0,DV,21,6.0,,24,5.0
3,0,0,A,0,DV,21,4.0,8.0,21,5.0
3,0,0,A,0,DV,21,6.0,9.0,19,4.0
2,0,0,A,0,DV,21,3.0,7.0,24,5.0
3,0,0,V,0,DV,21,6.0,,24,5.0
3,0,0,D,0,DA,21,3.0,8.0,26,6.0
3,0,0,A,0,DV,21,3.0,8.0,23,5.0
3,0,0,A,0,DV,21,3.0,8.0,24,5.0
3,0,0,A,0,DV,21,2.0,7.0,23,5.0
2,0,0,A,0,DV,21,3.0,8.0,24,5.0
2,0,0,A,2,RA,21,5.0,8.0,19,4.0
2,0,0,A,0,DV,21,6.0,,20,5.0
3,0,0,A,0,DV,21,6.0,,20,5.0
2,3174,2,D,0,DV,21,2.0,7.0,24,5.0
2,0,0,A,0,DV,21,4.0,9.0,22,5.0
2,0,0,A,0,DV,21,6.0,,20,5.0
3,0,0,A,0,DV,21,7.0,,20,5.0
3,0,0,A,2,DV,21,3.0,8.0,24,5.0
2,0,0,A,0,DV,21,8.0,,23,5.0
3,0,0,D,0,DA,21,2.0,6.0,23,5.0
3,0,0,A,0,DV,21,1.0,5.0,20,5.0
3,0,0,A,0,DV,21,8.0,,21,5.0
3,0,0,A,0,DV,21,1.0,5.0,18,4.0
3,0,0,A,0,DV,21,4.0,8.0,22,5.0
3,2986,2,D,0,DV,21,4.0,8.0,22,5.0
3,0,0,A,0,DV,21,6.0,,20,5.0
2,2947,0,M,0,DV,21,5.0,,25,6.0
2,0,0,A,0,DA,21,4.0,8.0,19,4.0
2,0,0,A,2,DV,21,6.0,,23,5.0
2,0,0,A,0,DV,10,6.0,,24,5.0
2,0,0,A,0,DV,21,2.0,7.0,23,5.0
3,0,0,A,0,DV,21,3.0,6.0,19,4.0
3,0,0,A,0,DV,21,7.0,,19,4.0
3,0,0,M,0,DV,21,7.0,,24,5.0
3,0,0,A,0,DV,21,4.0,8.0,20,5.0
3,0,0,A,0,DV,21,3.0,7.0,21,5.0
3,1284,0,M,0,DV,21,5.0,9.0,21,5.0
3,0,0,A,0,DV,21,3.0,7.0,19,4.0
3,0,0,B,0,DV,21,4.0,8.0,20,5.0
2,0,0,A,0,DV,21,7.0,,21,5.0
2,1797,0,M,0,DV,21,5.0,,23,5.0
2,0,0,A,0,DV,21,4.0,8.0,18,4.0
2,0,0,A,0,DV,21,1.0,4.0,21,5.0
3,0,0,A,0,DV,21,1.0,5.0,20,5.0
3,0,0,A,0,DA,21,3.0,7.0,21,5.0
3,0,0,A,0,DV,21,6.0,9.0,19,4.0
3,0,0,M,0,DV,21,4.0,9.0,23,5.0
2,0,0,A,0,DV,21,7.0,,18,4.0
2,0,0,A,0,DV,21,8.0,,18,4.0
2,0,0,A,0,DV,21,6.0,,21,5.0
2,0,0,A,0,DV,21,2.0,6.0,18,4.0
3,0,0,M,0,DV,21,7.0,,23,5.0
2,0,0,A,0,DV,21,7.0,,22,5.0
2,1649,0,M,0,DV,21,7.0,,19,4.0
2,0,0,A,0,RA,21,1.0,5.0,20,5.0
3,0,0,A,0,DV,21,5.0,9.0,19,4.0
3,1524,0,C,0,DV,21,7.0,,16,4.0
3,0,0,V,0,DV,21,6.0,,19,4.0
2,0,0,M,0,DV,21,6.0,,24,5.0
3,2277,0,M,0,DV,21,3.0,9.0,31,7.0
2,0,0,A,0,DV,21,5.0,,23,5.0
2,0,0,A,0,DV,21,7.0,,26,6.0
3,1567,0,M,0,DV,21,4.0,8.0,21,5.0
3,0,0,A,0,DV,21,5.0,9.0,23,5.0
3,0,0,A,0,DV,21,2.0,6.0,23,5.0
3,0,0,A,0,DV,21,6.0,,20,5.0
2,0,0,A,0,DV,21,4.0,8.0,20,5.0
2,0,0,M,0,DV,21,6.0,,21,5.0
3,0,0,A,0,DV,21,6.0,,21,5.0
2,0,0,M,0,DV,21,6.0,,27,6.0
3,0,0,A,0,DV,21,8.0,,23,5.0
2,0,0,M,0,DV,21,7.0,,25,6.0
3,0,0,M,0,DV,21,7.0,,25,6.0
2,0,0,A,0,RA,21,2.0,7.0,23,5.0
2,0,0,A,0,DV,21,2.0,7.0,24,5.0
2,0,0,A,0,DV,21,8.0,,23,5.0
3,0,0,A,0,DV,21,6.0,,21,5.0
2,0,0,A,0,DV,21,6.0,,25,6.0
2,0,0,A,0,DV,21,6.0,,23,5.0
3,0,0,A,0,DV,21,7.0,,21,5.0
2,0,0,A,0,DV,21,5.0,9.0,21,5.0
2,0,0,M,0,DV,21,4.0,8.0,21,5.0
2,0,0,D,0,DV,21,1.0,6.0,21,5.0
2,0,0,A,0,DV,21,7.0,,21,5.0
2,0,0,A,0,DV,10,7.0,,24,5.0
2,0,1,M,0,DV,21,1.0,5.0,23,5.0
2,0,0,A,0,DV,21,5.0,9.0,22,5.0
2,2591,0,M,0,DV,21,4.0,8.0,23,5.0
3,0,0,A,0,DV,21,6.0,,21,5.0
2,0,0,A,0,DV,21,2.0,7.0,21,5.0
4,0,0,C,0,DV,21,5.0,9.0,19,4.0
2,0,0,M,0,DV,21,3.0,7.0,19,4.0
3,1995,0,D,0,DV,21,2.0,6.0,22,5.0
2,0,0,A,0,DV,21,5.0,,21,5.0
2,0,0,A,0,DV,21,1.0,5.0,18,4.0
2,0,0,A,0,DV,21,2.0,8.0,30,7.0
3,0,0,A,0,DV,21,5.0,9.0,22,5.0
3,0,0,M,0,DV,21,5.0,,24,5.0
3,0,0,A,0,DV,21,8.0,,26,6.0
2,0,0,M,0,DV,21,5.0,,23,5.0
3,1547,0,M,0,DV,21,2.0,8.0,28,6.0
3,1615,0,M,0,DV,21,5.0,,25,6.0
2,2336,0,M,2,DV,21,6.0,,23,5.0
3,0,0,A,0,DV,21,3.0,8.0,25,6.0
2,0,0,C,0,DV,21,5.0,,22,5.0
3,0,0,M,0,DV,21,6.0,,26,6.0
2,0,0,M,0,DV,21,6.0,,26,6.0
2,0,0,A,0,DV,21,8.0,,21,5.0
3,0,0,A,0,DV,21,5.0,9.0,20,5.0
2,0,0,A,0,DV,21,4.0,9.0,26,6.0
2,0,0,M,2,DV,21,4.0,9.0,26,6.0
3,0,0,M,0,DV,21,3.0,8.0,26,6.0
3,0,0,A,0,DV,21,5.0,9.0,20,5.0
2,0,0,M,0,DV,21,6.0,,23,5.0
3,0,0,D,0,DV,21,7.0,,25,6.0
2,2086,2,M,0,DV,21,1.0,6.0,25,6.0
3,0,0,A,0,DV,21,7.0,,19,4.0
3,0,0,A,0,DV,21,3.0,6.0,18,4.0
2,0,0,M,2,DV,21,4.0,8.0,24,5.0
2,0,0,A,0,DV,21,3.0,7.0,21,5.0
3,0,0,A,0,DV,21,6.0,9.0,18,4.0
2,0,0,M,2,DV,21,4.0,8.0,23,5.0
3,0,0,A,0,DV,21,6.0,,21,5.0
3,0,0,A,0,DV,21,3.0,,33,7.0
3,0,0,A,0,DV,21,2.0,8.0,31,7.0
4,0,0,C,0,DV,21,6.0,,28,6.0
2,0,0,A,0,DV,21,2.0,7.0,25,6.0
3,0,1,S,0,DV,21,3.0,9.0,30,7.0
3,0,0,A,0,DV,21,4.0,9.0,25,6.0
3,0,0,A,0,DV,21,8.0,,24,5.0
2,0,0,A,0,DV,21,6.0,,29,6.0
3,0,0,M,0,DV,21,5.0,,27,6.0
3,0,0,A,0,DV,21,7.0,,24,5.0
2,0,0,A,0,DV,21,7.0,,25,6.0
2,0,0,A,0,DV,21,4.0,8.0,23,5.0
2,0,0,A,0,DV,21,2.0,7.0,26,6.0
2,0,0,A,0,DV,21,7.0,,24,5.0
3,0,0,A,0,DV,21,5.0,9.0,21,5.0
3,0,0,A,0,DV,21,4.0,8.0,24,5.0
2,0,0,M,0,DV,21,6.0,,27,6.0
3,0,0,A,0,DV,21,3.0,8.0,25,6.0
3,0,0,M,2,DV,21,5.0,,26,6.0
2,0,0,A,0,DV,21,3.0,7.0,24,5.0
4,0,2,U,0,DV,21,3.0,8.0,25,6.0
4,0,0,C,0,DV,21,4.0,8.0,22,5.0
3,0,0,A,0,DV,21,6.0,,23,5.0
2,0,0,D,0,DV,21,4.0,7.0,16,4.0
2,0,0,A,0,DV,21,7.0,,30,7.0
3,0,0,A,0,DV,21,6.0,,30,7.0
2,0,0,A,0,DV,21,4.0,,33,7.0
2,1500,0,C,0,DV,21,3.0,,34,7.0
2,0,0,M,2,DV,21,2.0,8.0,34,7.0
2,0,0,A,0,DV,21,5.0,,33,7.0
2,0,0,M,0,DV,21,3.0,9.0,31,7.0
2,0,0,A,0,DV,21,5.0,,31,7.0
3,0,0,A,0,DV,21,5.0,,27,6.0
2,1938,0,M,0,DV,21,4.0,,33,7.0
3,0,0,A,0,DV,21,4.0,,31,7.0
2,0,0,A,0,DV,21,2.0,8.0,28,6.0
3,0,0,A,0,DV,10,4.0,,31,7.0
3,0,0,A,0,DV,21,1.0,7.0,27,6.0
2,0,0,A,0,DV,21,3.0,9.0,29,6.0
3,0,0,A,0,DV,21,1.0,7.0,30,7.0
2,0,0,A,0,DV,21,7.0,,25,6.0
2,0,0,M,0,DV,21,4.0,9.0,29,6.0
2,0,0,A,0,DV,21,3.0,8.0,28,6.0
2,0,0,M,0,DV,21,1.0,5.0,24,5.0
3,0,0,S,0,DV,21,2.0,8.0,27,6.0
2,0,0,A,0,DV,21,6.0,,29,6.0
2,0,0,A,0,DV,21,1.0,6.0,25,6.0
3,0,0,C,0,DV,21,1.0,6.0,24,5.0
2,0,0,A,0,DV,21,6.0,,23,5.0
2,0,0,M,2,DV,21,6.0,,26,6.0
3,0,0,M,0,DV,21,6.0,,26,6.0
3,0,0,A,0,DV,21,3.0,8.0,25,6.0
3,0,0,M,0,DA,21,2.0,7.0,24,5.0
3,0,0,M,0,DV,21,3.0,8.0,28,6.0
2,0,0,A,0,DV,21,3.0,9.0,28,6.0
3,0,0,A,0,DV,21,4.0,9.0,25,6.0
2,0,0,A,0,DV,21,5.0,,25,6.0
2,0,0,A,0,DV,21,2.0,6.0,22,5.0
3,0,0,A,0,RA,21,2.0,8.0,28,6.0
2,0,0,A,0,DV,21,4.0,9.0,26,6.0
3,1400,0,M,0,DV,21,3.0,8.0,27,6.0
2,0,0,A,0,DV,21,7.0,,23,5.0
2,0,0,M,0,DV,21,5.0,,26,6.0
4,0,0,C,0,DV,21,6.0,,20,5.0
3,0,0,A,2,DV,21,5.0,9.0,20,5.0
2,0,0,A,0,DV,21,4.0,9.0,25,6.0
4,0,0,C,0,DV,21,6.0,,25,6.0
2,0,0,A,0,DV,10,5.0,,26,6.0
3,0,0,C,0,DV,21,1.0,7.0,26,6.0
3,0,0,A,0,DV,21,4.0,8.0,21,5.0
3,0,0,A,0,DV,21,4.0,9.0,24,5.0
3,0,0,M,0,DV,21,4.0,,27,6.0
3,0,0,A,0,DV,21,4.0,9.0,25,6.0
3,0,0,M,2,DV,21,4.0,9.0,27,6.0
2,0,0,M,0,DV,21,5.0,,26,6.0
3,0,0,M,0,DV,21,4.0,,26,6.0
2,0,0,A,0,DV,21,4.0,9.0,24,5.0
2,0,0,A,0,DV,21,3.0,7.0,22,5.0
3,0,0,D,0,RA,21,2.0,8.0,27,6.0
3,0,0,A,0,DV,21,8.0,,23,5.0
2,0,0,A,0,DV,21,4.0,9.0,25,6.0
3,0,0,A,0,DV,21,4.0,8.0,23,5.0
3,0,0,A,0,DV,21,4.0,9.0,24,5.0
2,0,0,D,0,DV,21,3.0,7.0,19,4.0
2,0,0,A,2,DV,21,7.0,,22,5.0
3,0,0,A,0,DV,21,5.0,9.0,22,5.0
4,0,0,C,0,DV,21,1.0,5.0,22,5.0
2,0,0,A,0,DV,21,3.0,7.0,21,5.0
2,1887,4,D,0,DV,21,5.0,8.0,19,4.0
2,0,0,M,0,DV,21,1.0,6.0,25,6.0
3,0,0,A,2,DV,21,1.0,6.0,25,6.0
3,0,0,A,0,DV,21,1.0,5.0,21,5.0
3,0,0,A,0,DV,21,5.0,9.0,20,5.0
3,0,0,A,2,DV,21,6.0,,22,5.0
2,0,0,A,0,DV,21,4.0,8.0,19,4.0
3,0,0,M,0,DV,21,4.0,9.0,25,6.0
2,0,0,M,0,DV,21,4.0,9.0,25,6.0
3,0,0,A,0,DV,21,3.0,7.0,21,5.0
3,0,0,A,0,DV,21,3.0,7.0,20,5.0
2,0,0,A,0,DV,21,7.0,,20,5.0
2,0,0,M,0,DV,21,6.0,,21,5.0
3,0,0,A,0,DV,21,3.0,7.0,23,5.0
2,0,0,A,0,DV,21,5.0,9.0,22,5.0
3,0,0,A,0,DV,21,5.0,9.0,20,5.0
4,0,0,C,0,DV,21,3.0,8.0,23,5.0
3,0,0,A,0,DV,21,8.0,,20,5.0
4,0,0,C,0,DV,21,2.0,6.0,19,4.0
2,0,0,A,0,DV,10,4.0,9.0,24,5.0
2,0,0,C,0,DV,21,2.0,7.0,23,5.0
3,0,0,V,0,DV,21,6.0,,20,5.0
2,0,0,A,0,DV,21,8.0,,23,5.0
2,0,0,A,0,DV,21,5.0,,23,5.0
3,0,0,M,0,DV,21,1.0,6.0,23,5.0
2,0,0,M,0,DV,21,1.0,5.0,20,5.0
3,0,1,D,0,DV,21,3.0,7.0,22,5.0
3,0,0,A,0,DV,21,5.0,9.0,17,4.0
2,0,0,A,0,DV,21,4.0,8.0,19,4.0
2,0,0,M,0,DV,21,3.0,8.0,22,5.0
2,0,0,C,0,RA,21,3.0,8.0,24,5.0
3,0,0,A,0,DV,21,6.0,,24,5.0
3,0,0,A,0,DV,21,5.0,9.0,20,5.0
2,0,0,A,0,DV,21,1.0,5.0,23,5.0
3,0,0,A,0,DV,21,3.0,6.0,18,4.0
3,0,0,A,0,DV,21,8.0,,19,4.0
